,date,year,day_year,day,hour,zone,day_name,temp,w_spid,p,малооблачно,облачно,пасмурно,ясно,Заражений за день,Перевозка плановая
34974,2020-12-27 20:00:00,2020,362,27,20,П/станция 2,Sunday,-10.333333333333334,1.0,752.0,0.0,0.0,0.0,1.0,106.0,0.0
34975,2020-12-27 21:00:00,2020,362,27,21,П/станция 2,Sunday,-11.0,1.0,752.0,0.0,0.0,0.0,1.0,106.0,0.0
34976,2020-12-27 22:00:00,2020,362,27,22,П/станция 2,Sunday,-11.166666666666664,1.1666666666666667,752.3333333333335,0.0,0.0,0.0,1.0,106.0,3.0
34977,2020-12-27 23:00:00,2020,362,27,23,П/станция 2,Sunday,-11.333333333333336,1.3333333333333333,752.6666666666665,0.0,0.0,0.0,1.0,106.0,1.0
34978,2020-12-28 00:00:00,2020,363,28,0,П/станция 2,Monday,-11.5,1.5,753.0,0.0,0.0,0.0,1.0,105.0,2.0
34979,2020-12-28 01:00:00,2020,363,28,1,П/станция 2,Monday,-11.666666666666664,1.6666666666666663,753.3333333333335,0.0,0.0,0.0,1.0,105.0,0.0
34980,2020-12-28 02:00:00,2020,363,28,2,П/станция 2,Monday,-11.833333333333336,1.8333333333333333,753.6666666666665,0.0,0.0,0.0,1.0,105.0,0.0
34981,2020-12-28 03:00:00,2020,363,28,3,П/станция 2,Monday,-12.0,2.0,754.0,0.0,0.0,0.0,1.0,105.0,0.0
34982,2020-12-28 04:00:00,2020,363,28,4,П/станция 2,Monday,-12.0,2.0,754.0,0.0,0.0,0.0,1.0,105.0,0.0
34983,2020-12-28 05:00:00,2020,363,28,5,П/станция 2,Monday,-12.0,2.0,754.0,0.0,0.0,0.0,1.0,105.0,0.0
34984,2020-12-28 06:00:00,2020,363,28,6,П/станция 2,Monday,-12.0,2.0,754.0,0.0,0.0,0.0,1.0,105.0,0.0
34985,2020-12-28 07:00:00,2020,363,28,7,П/станция 2,Monday,-12.0,1.6666666666666667,754.3333333333335,0.0,0.0,0.0,1.0,105.0,0.0
34986,2020-12-28 08:00:00,2020,363,28,8,П/станция 2,Monday,-12.0,1.3333333333333337,754.6666666666665,0.0,0.0,0.0,1.0,105.0,3.0
34987,2020-12-28 09:00:00,2020,363,28,9,П/станция 2,Monday,-12.0,1.0,755.0,1.0,0.0,0.0,0.0,105.0,2.0
34988,2020-12-28 10:00:00,2020,363,28,10,П/станция 2,Monday,-11.333333333333336,1.3333333333333333,755.3333333333335,1.0,0.0,0.0,0.0,105.0,3.0
34989,2020-12-28 11:00:00,2020,363,28,11,П/станция 2,Monday,-10.666666666666666,1.6666666666666663,755.6666666666665,1.0,0.0,0.0,0.0,105.0,2.0
34990,2020-12-28 12:00:00,2020,363,28,12,П/станция 2,Monday,-10.0,2.0,756.0,1.0,0.0,0.0,0.0,105.0,4.0
34991,2020-12-28 13:00:00,2020,363,28,13,П/станция 2,Monday,-9.666666666666666,2.333333333333333,756.6666666666665,1.0,0.0,0.0,0.0,105.0,1.0
34992,2020-12-28 14:00:00,2020,363,28,14,П/станция 2,Monday,-9.333333333333334,2.6666666666666665,757.3333333333335,1.0,0.0,0.0,0.0,105.0,1.0
34993,2020-12-28 15:00:00,2020,363,28,15,П/станция 2,Monday,-9.0,3.0,758.0,1.0,0.0,0.0,0.0,105.0,0.0
34994,2020-12-28 16:00:00,2020,363,28,16,П/станция 2,Monday,-9.0,3.0,758.3333333333335,1.0,0.0,0.0,0.0,105.0,4.0
34995,2020-12-28 17:00:00,2020,363,28,17,П/станция 2,Monday,-9.0,3.0,758.6666666666665,1.0,0.0,0.0,0.0,105.0,0.0
34996,2020-12-28 18:00:00,2020,363,28,18,П/станция 2,Monday,-9.0,3.0,759.0,0.0,0.0,1.0,0.0,105.0,1.0
34997,2020-12-28 19:00:00,2020,363,28,19,П/станция 2,Monday,-8.666666666666666,2.333333333333333,759.6666666666665,0.0,0.0,1.0,0.0,105.0,4.0
34998,2020-12-28 20:00:00,2020,363,28,20,П/станция 2,Monday,-8.333333333333334,1.6666666666666667,760.3333333333335,0.0,0.0,1.0,0.0,105.0,0.0
34999,2020-12-28 21:00:00,2020,363,28,21,П/станция 2,Monday,-8.0,1.0,761.0,0.0,0.0,1.0,0.0,105.0,0.0
35000,2020-12-28 22:00:00,2020,363,28,22,П/станция 2,Monday,-7.666666666666668,1.1666666666666667,761.3333333333335,0.0,0.0,1.0,0.0,105.0,1.0
35001,2020-12-28 23:00:00,2020,363,28,23,П/станция 2,Monday,-7.333333333333332,1.3333333333333333,761.6666666666665,0.0,0.0,1.0,0.0,105.0,0.0
35002,2020-12-29 00:00:00,2020,364,29,0,П/станция 2,Tuesday,-7.0,1.5,762.0,0.0,0.0,1.0,0.0,100.0,0.0
35003,2020-12-29 01:00:00,2020,364,29,1,П/станция 2,Tuesday,-6.666666666666668,1.6666666666666663,762.3333333333335,0.0,0.0,1.0,0.0,100.0,0.0
35004,2020-12-29 02:00:00,2020,364,29,2,П/станция 2,Tuesday,-6.333333333333334,1.8333333333333333,762.6666666666665,0.0,0.0,1.0,0.0,100.0,0.0
35005,2020-12-29 03:00:00,2020,364,29,3,П/станция 2,Tuesday,-6.0,2.0,763.0,0.0,0.0,1.0,0.0,100.0,0.0
35006,2020-12-29 04:00:00,2020,364,29,4,П/станция 2,Tuesday,-5.666666666666668,1.6666666666666667,763.3333333333335,0.0,0.0,1.0,0.0,100.0,0.0
35007,2020-12-29 05:00:00,2020,364,29,5,П/станция 2,Tuesday,-5.333333333333333,1.3333333333333337,763.6666666666665,0.0,0.0,1.0,0.0,100.0,0.0
35008,2020-12-29 06:00:00,2020,364,29,6,П/станция 2,Tuesday,-5.0,1.0,764.0,0.0,0.0,1.0,0.0,100.0,0.0
35009,2020-12-29 07:00:00,2020,364,29,7,П/станция 2,Tuesday,-5.0,1.0,764.3333333333335,0.0,0.0,1.0,0.0,100.0,0.0
35010,2020-12-29 08:00:00,2020,364,29,8,П/станция 2,Tuesday,-5.0,1.0,764.6666666666665,0.0,0.0,1.0,0.0,100.0,3.0
35011,2020-12-29 09:00:00,2020,364,29,9,П/станция 2,Tuesday,-5.0,1.0,765.0,0.0,0.0,1.0,0.0,100.0,1.0
35012,2020-12-29 10:00:00,2020,364,29,10,П/станция 2,Tuesday,-5.0,1.3333333333333333,765.3333333333335,0.0,0.0,1.0,0.0,100.0,2.0
35013,2020-12-29 11:00:00,2020,364,29,11,П/станция 2,Tuesday,-5.0,1.6666666666666663,765.6666666666665,0.0,0.0,1.0,0.0,100.0,1.0
35014,2020-12-29 12:00:00,2020,364,29,12,П/станция 2,Tuesday,-5.0,2.0,766.0,0.0,0.0,1.0,0.0,100.0,1.0
35015,2020-12-29 13:00:00,2020,364,29,13,П/станция 2,Tuesday,-5.666666666666668,2.0,766.0,0.0,0.0,1.0,0.0,100.0,3.0
35016,2020-12-29 14:00:00,2020,364,29,14,П/станция 2,Tuesday,-6.333333333333332,2.0,766.0,0.0,0.0,1.0,0.0,100.0,1.0
35017,2020-12-29 15:00:00,2020,364,29,15,П/станция 2,Tuesday,-7.0,2.0,766.0,0.0,0.0,1.0,0.0,100.0,3.0
35018,2020-12-29 16:00:00,2020,364,29,16,П/станция 2,Tuesday,-7.666666666666668,2.0,766.3333333333335,0.0,0.0,1.0,0.0,100.0,1.0
35019,2020-12-29 17:00:00,2020,364,29,17,П/станция 2,Tuesday,-8.333333333333334,2.0,766.6666666666665,0.0,0.0,1.0,0.0,100.0,3.0
35020,2020-12-29 18:00:00,2020,364,29,18,П/станция 2,Tuesday,-9.0,2.0,767.0,0.0,0.0,1.0,0.0,100.0,1.0
35021,2020-12-29 19:00:00,2020,364,29,19,П/станция 2,Tuesday,-9.666666666666666,1.6666666666666667,767.0,0.0,0.0,1.0,0.0,100.0,2.0
35022,2020-12-29 20:00:00,2020,364,29,20,П/станция 2,Tuesday,-10.333333333333334,1.3333333333333337,767.0,0.0,0.0,1.0,0.0,100.0,1.0
35023,2020-12-29 21:00:00,2020,364,29,21,П/станция 2,Tuesday,-11.0,1.0,767.0,0.0,0.0,0.0,1.0,100.0,1.0
35024,2020-12-29 22:00:00,2020,364,29,22,П/станция 2,Tuesday,-11.666666666666664,1.1697178588917772,766.8333333333335,0.0,0.0,0.0,1.0,100.0,2.0
35025,2020-12-29 23:00:00,2020,364,29,23,П/станция 2,Tuesday,-12.333333333333336,1.3394357177835536,766.6666666666665,0.0,0.0,0.0,1.0,100.0,1.0
35026,2020-12-30 00:00:00,2020,365,30,0,П/станция 2,Wednesday,-13.0,1.5091535766753306,766.5,0.0,0.0,0.0,1.0,94.0,1.0
35027,2020-12-30 01:00:00,2020,365,30,1,П/станция 2,Wednesday,-13.666666666666664,1.6788714355671073,766.3333333333335,0.0,0.0,0.0,1.0,94.0,0.0
35028,2020-12-30 02:00:00,2020,365,30,2,П/станция 2,Wednesday,-14.333333333333332,1.848589294458884,766.1666666666665,0.0,0.0,0.0,1.0,94.0,0.0
35029,2020-12-30 03:00:00,2020,365,30,3,П/станция 2,Wednesday,-15.0,2.0183071533506607,766.0,0.0,0.0,0.0,1.0,94.0,0.0
35030,2020-12-30 04:00:00,2020,365,30,4,П/станция 2,Wednesday,-15.333333333333336,2.0183071533506607,765.6666666666665,0.0,0.0,0.0,1.0,94.0,0.0
35031,2020-12-30 05:00:00,2020,365,30,5,П/станция 2,Wednesday,-15.666666666666664,2.0183071533506607,765.3333333333335,0.0,0.0,0.0,1.0,94.0,0.0
35032,2020-12-30 06:00:00,2020,365,30,6,П/станция 2,Wednesday,-16.0,2.0183071533506607,765.0,0.0,0.0,0.0,1.0,94.0,0.0
35033,2020-12-30 07:00:00,2020,365,30,7,П/станция 2,Wednesday,-16.0,1.6788714355671075,764.3333333333335,0.0,0.0,0.0,1.0,94.0,0.0
35034,2020-12-30 08:00:00,2020,365,30,8,П/станция 2,Wednesday,-16.0,1.339435717783554,763.6666666666665,0.0,0.0,0.0,1.0,94.0,4.0
35035,2020-12-30 09:00:00,2020,365,30,9,П/станция 2,Wednesday,-16.0,1.0,763.0,0.0,0.0,1.0,0.0,94.0,6.0
35036,2020-12-30 10:00:00,2020,365,30,10,П/станция 2,Wednesday,-15.0,1.0,762.3333333333335,0.0,0.0,1.0,0.0,94.0,5.0
35037,2020-12-30 11:00:00,2020,365,30,11,П/станция 2,Wednesday,-14.0,1.0,761.6666666666665,0.0,0.0,1.0,0.0,94.0,0.0
35038,2020-12-30 12:00:00,2020,365,30,12,П/станция 2,Wednesday,-13.0,1.0,761.0,0.0,0.0,1.0,0.0,94.0,3.0
35039,2020-12-30 13:00:00,2020,365,30,13,П/станция 2,Wednesday,-12.333333333333336,1.3333333333333333,760.0,0.0,0.0,1.0,0.0,94.0,0.0
35040,2020-12-30 14:00:00,2020,365,30,14,П/станция 2,Wednesday,-11.666666666666664,1.6666666666666663,759.0,0.0,0.0,1.0,0.0,94.0,3.0
35041,2020-12-30 15:00:00,2020,365,30,15,П/станция 2,Wednesday,-11.0,2.0,758.0,0.0,0.0,1.0,0.0,94.0,1.0
35042,2020-12-30 16:00:00,2020,365,30,16,П/станция 2,Wednesday,-10.0,2.0,756.6666666666665,0.0,0.0,1.0,0.0,94.0,3.0
35043,2020-12-30 17:00:00,2020,365,30,17,П/станция 2,Wednesday,-9.0,2.0,755.3333333333335,0.0,0.0,1.0,0.0,94.0,3.0
35044,2020-12-30 18:00:00,2020,365,30,18,П/станция 2,Wednesday,-8.0,2.0,754.0,0.0,0.0,1.0,0.0,94.0,4.0
35045,2020-12-30 19:00:00,2020,365,30,19,П/станция 2,Wednesday,-7.0,3.0,752.6666666666665,0.0,0.0,1.0,0.0,94.0,2.0
35046,2020-12-30 20:00:00,2020,365,30,20,П/станция 2,Wednesday,-6.0,4.0,751.3333333333335,0.0,0.0,1.0,0.0,94.0,0.0
35047,2020-12-30 21:00:00,2020,365,30,21,П/станция 2,Wednesday,-5.0,5.0,750.0,0.0,0.0,1.0,0.0,94.0,0.0
35048,2020-12-30 22:00:00,2020,365,30,22,П/станция 2,Wednesday,-5.1,4.933333333333334,750.5,0.0,0.0,1.0,0.0,94.0,5.0
35049,2020-12-30 23:00:00,2020,365,30,23,П/станция 2,Wednesday,-5.2,4.866666666666666,751.0,0.0,0.0,1.0,0.0,94.0,0.0
35050,2020-12-31 00:00:00,2020,366,31,0,П/станция 2,Thursday,-5.3,4.8,751.5,0.0,0.0,1.0,0.0,95.0,0.0
35051,2020-12-31 01:00:00,2020,366,31,1,П/станция 2,Thursday,-5.4,4.733333333333333,752.0,0.0,0.0,1.0,0.0,95.0,0.0
35052,2020-12-31 02:00:00,2020,366,31,2,П/станция 2,Thursday,-5.5,4.666666666666667,752.5,0.0,0.0,1.0,0.0,95.0,0.0
35053,2020-12-31 03:00:00,2020,366,31,3,П/станция 2,Thursday,-5.6,4.6,753.0,0.0,0.0,1.0,0.0,95.0,0.0
35054,2020-12-31 04:00:00,2020,366,31,4,П/станция 2,Thursday,-5.7,4.533333333333333,753.5,0.0,0.0,1.0,0.0,95.0,0.0
35055,2020-12-31 05:00:00,2020,366,31,5,П/станция 2,Thursday,-5.8,4.466666666666667,754.0,0.0,0.0,1.0,0.0,95.0,0.0
35056,2020-12-31 06:00:00,2020,366,31,6,П/станция 2,Thursday,-5.9,4.4,754.5,0.0,0.0,1.0,0.0,95.0,0.0
35057,2020-12-31 07:00:00,2020,366,31,7,П/станция 2,Thursday,-6.0,4.333333333333333,755.0,0.0,0.0,1.0,0.0,95.0,0.0
35058,2020-12-31 08:00:00,2020,366,31,8,П/станция 2,Thursday,-6.1,4.266666666666667,755.5,0.0,0.0,1.0,0.0,95.0,0.0
35059,2020-12-31 09:00:00,2020,366,31,9,П/станция 2,Thursday,-6.2,4.2,756.0,0.0,0.0,1.0,0.0,95.0,0.0
35060,2020-12-31 10:00:00,2020,366,31,10,П/станция 2,Thursday,-6.3,4.133333333333333,756.5,0.0,0.0,1.0,0.0,95.0,1.0
35061,2020-12-31 11:00:00,2020,366,31,11,П/станция 2,Thursday,-6.4,4.066666666666666,757.0,0.0,0.0,1.0,0.0,95.0,5.0
35062,2020-12-31 12:00:00,2020,366,31,12,П/станция 2,Thursday,-6.5,4.0,757.5,0.0,0.0,1.0,0.0,95.0,1.0
35063,2020-12-31 13:00:00,2020,366,31,13,П/станция 2,Thursday,-6.6,3.9333333333333336,758.0,0.0,0.0,1.0,0.0,95.0,1.0
35064,2020-12-31 14:00:00,2020,366,31,14,П/станция 2,Thursday,-6.7,3.8666666666666663,758.5,0.0,0.0,1.0,0.0,95.0,1.0
35065,2020-12-31 15:00:00,2020,366,31,15,П/станция 2,Thursday,-6.8,3.8,759.0,0.0,0.0,1.0,0.0,95.0,1.0
35066,2020-12-31 16:00:00,2020,366,31,16,П/станция 2,Thursday,-6.9,3.733333333333333,759.5,0.0,0.0,1.0,0.0,95.0,2.0
35067,2020-12-31 17:00:00,2020,366,31,17,П/станция 2,Thursday,-7.0,3.666666666666667,760.0,0.0,0.0,1.0,0.0,95.0,1.0
35068,2020-12-31 18:00:00,2020,366,31,18,П/станция 2,Thursday,-7.1,3.6,760.5,0.0,0.0,1.0,0.0,95.0,2.0
35069,2020-12-31 19:00:00,2020,366,31,19,П/станция 2,Thursday,-7.2,3.533333333333333,761.0,0.0,0.0,1.0,0.0,95.0,2.0
35070,2020-12-31 20:00:00,2020,366,31,20,П/станция 2,Thursday,-7.300000000000002,3.466666666666667,761.5,0.0,0.0,1.0,0.0,95.0,0.0
35071,2020-12-31 21:00:00,2020,366,31,21,П/станция 2,Thursday,-7.4,3.4,762.0,0.0,0.0,1.0,0.0,95.0,0.0
35072,2020-12-31 22:00:00,2020,366,31,22,П/станция 2,Thursday,-7.5,3.333333333333333,762.5,0.0,0.0,1.0,0.0,95.0,1.0
35073,2020-12-31 23:00:00,2020,366,31,23,П/станция 2,Thursday,-7.6,3.2666666666666666,763.0,0.0,0.0,1.0,0.0,95.0,0.0
100,2021-01-01 00:00:00,2021,1,1,0,П/станция 2,Friday,-7.7,3.2,763.5,0.0,0.0,1.0,0.0,91.0,1.0
101,2021-01-01 01:00:00,2021,1,1,1,П/станция 2,Friday,-7.800000000000002,3.1333333333333333,764.0,0.0,0.0,1.0,0.0,91.0,1.0
102,2021-01-01 02:00:00,2021,1,1,2,П/станция 2,Friday,-7.9,3.0666666666666664,764.5,0.0,0.0,1.0,0.0,91.0,1.0
103,2021-01-01 03:00:00,2021,1,1,3,П/станция 2,Friday,-8.0,3.0,765.0,0.0,0.0,1.0,0.0,91.0,1.0
104,2021-01-01 04:00:00,2021,1,1,4,П/станция 2,Friday,-8.333333333333334,2.6666666666666665,765.0,0.0,0.0,1.0,0.0,91.0,1.0
105,2021-01-01 05:00:00,2021,1,1,5,П/станция 2,Friday,-8.666666666666666,2.333333333333333,765.0,0.0,0.0,1.0,0.0,91.0,1.0
106,2021-01-01 06:00:00,2021,1,1,6,П/станция 2,Friday,-9.0,2.0,765.0,0.0,0.0,1.0,0.0,91.0,1.0
107,2021-01-01 07:00:00,2021,1,1,7,П/станция 2,Friday,-9.333333333333334,2.0,765.0,0.0,0.0,1.0,0.0,91.0,1.0
108,2021-01-01 08:00:00,2021,1,1,8,П/станция 2,Friday,-9.666666666666666,2.0,765.0,0.0,0.0,1.0,0.0,91.0,1.0
109,2021-01-01 09:00:00,2021,1,1,9,П/станция 2,Friday,-10.0,2.0,765.0,1.0,0.0,0.0,0.0,91.0,1.0
110,2021-01-01 10:00:00,2021,1,1,10,П/станция 2,Friday,-9.666666666666666,2.0061023844502204,764.6666666666665,1.0,0.0,0.0,0.0,91.0,1.0
111,2021-01-01 11:00:00,2021,1,1,11,П/станция 2,Friday,-9.333333333333334,2.0122047689004408,764.3333333333335,1.0,0.0,0.0,0.0,91.0,2.0
112,2021-01-01 12:00:00,2021,1,1,12,П/станция 2,Friday,-9.0,2.0183071533506607,764.0,1.0,0.0,0.0,0.0,91.0,2.0
113,2021-01-01 13:00:00,2021,1,1,13,П/станция 2,Friday,-9.333333333333334,2.3455381022337742,764.0,1.0,0.0,0.0,0.0,85.0,2.0
114,2021-01-01 14:00:00,2021,1,1,14,П/станция 2,Friday,-9.666666666666666,2.672769051116887,764.0,1.0,0.0,0.0,0.0,85.0,2.0
115,2021-01-01 15:00:00,2021,1,1,15,П/станция 2,Friday,-10.0,3.0,764.0,0.0,0.0,1.0,0.0,85.0,2.0
116,2021-01-01 16:00:00,2021,1,1,16,П/станция 2,Friday,-10.666666666666666,2.6666666666666665,763.6666666666665,0.0,0.0,1.0,0.0,85.0,2.0
117,2021-01-01 17:00:00,2021,1,1,17,П/станция 2,Friday,-11.333333333333336,2.333333333333333,763.3333333333335,0.0,0.0,1.0,0.0,85.0,2.0
118,2021-01-01 18:00:00,2021,1,1,18,П/станция 2,Friday,-12.0,2.0,763.0,0.0,0.0,1.0,0.0,85.0,2.0
119,2021-01-01 19:00:00,2021,1,1,19,П/станция 2,Friday,-12.333333333333336,2.333333333333333,762.6666666666665,0.0,0.0,1.0,0.0,85.0,2.0
120,2021-01-01 20:00:00,2021,1,1,20,П/станция 2,Friday,-12.666666666666664,2.6666666666666665,762.3333333333335,0.0,0.0,1.0,0.0,85.0,1.0
121,2021-01-01 21:00:00,2021,1,1,21,П/станция 2,Friday,-13.0,3.0,762.0,0.0,1.0,0.0,0.0,85.0,1.0
122,2021-01-01 22:00:00,2021,1,1,22,П/станция 2,Friday,-12.833333333333336,2.833333333333333,761.8333333333335,0.0,1.0,0.0,0.0,85.0,1.0
123,2021-01-01 23:00:00,2021,1,1,23,П/станция 2,Friday,-12.666666666666664,2.6666666666666665,761.6666666666665,0.0,1.0,0.0,0.0,85.0,1.0
124,2021-01-02 00:00:00,2021,2,2,0,П/станция 2,Saturday,-12.5,2.5,761.5,0.0,1.0,0.0,0.0,85.0,1.0
125,2021-01-02 01:00:00,2021,2,2,1,П/станция 2,Saturday,-12.333333333333336,2.333333333333333,761.3333333333335,0.0,1.0,0.0,0.0,85.0,1.0
126,2021-01-02 02:00:00,2021,2,2,2,П/станция 2,Saturday,-12.166666666666664,2.166666666666667,761.1666666666665,0.0,1.0,0.0,0.0,85.0,1.0
127,2021-01-02 03:00:00,2021,2,2,3,П/станция 2,Saturday,-12.0,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
128,2021-01-02 04:00:00,2021,2,2,4,П/станция 2,Saturday,-11.666666666666664,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
129,2021-01-02 05:00:00,2021,2,2,5,П/станция 2,Saturday,-11.333333333333336,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
130,2021-01-02 06:00:00,2021,2,2,6,П/станция 2,Saturday,-11.0,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
131,2021-01-02 07:00:00,2021,2,2,7,П/станция 2,Saturday,-10.333333333333334,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
132,2021-01-02 08:00:00,2021,2,2,8,П/станция 2,Saturday,-9.666666666666666,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
133,2021-01-02 09:00:00,2021,2,2,9,П/станция 2,Saturday,-9.0,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
134,2021-01-02 10:00:00,2021,2,2,10,П/станция 2,Saturday,-8.333333333333334,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
135,2021-01-02 11:00:00,2021,2,2,11,П/станция 2,Saturday,-7.666666666666668,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
136,2021-01-02 12:00:00,2021,2,2,12,П/станция 2,Saturday,-7.0,2.0,761.0,0.0,0.0,1.0,0.0,86.0,1.0
137,2021-01-02 13:00:00,2021,2,2,13,П/станция 2,Saturday,-6.333333333333332,2.0,761.0,0.0,0.0,1.0,0.0,86.0,1.0
138,2021-01-02 14:00:00,2021,2,2,14,П/станция 2,Saturday,-5.666666666666668,2.0,761.0,0.0,0.0,1.0,0.0,86.0,2.0
139,2021-01-02 15:00:00,2021,2,2,15,П/станция 2,Saturday,-5.0,2.0,761.0,0.0,0.0,1.0,0.0,86.0,2.0
140,2021-01-02 16:00:00,2021,2,2,16,П/станция 2,Saturday,-5.333333333333333,2.333333333333333,761.0,0.0,0.0,1.0,0.0,86.0,2.0
141,2021-01-02 17:00:00,2021,2,2,17,П/станция 2,Saturday,-5.666666666666668,2.6666666666666665,761.0,0.0,0.0,1.0,0.0,86.0,1.0
142,2021-01-02 18:00:00,2021,2,2,18,П/станция 2,Saturday,-6.0,3.0,761.0,0.0,0.0,1.0,0.0,86.0,1.0
143,2021-01-02 19:00:00,2021,2,2,19,П/станция 2,Saturday,-6.0,3.0,761.0,0.0,0.0,1.0,0.0,86.0,1.0
144,2021-01-02 20:00:00,2021,2,2,20,П/станция 2,Saturday,-6.0,3.0,761.0,0.0,0.0,1.0,0.0,86.0,1.0
145,2021-01-02 21:00:00,2021,2,2,21,П/станция 2,Saturday,-6.0,3.0,761.0,0.0,0.0,1.0,0.0,86.0,1.0
146,2021-01-02 22:00:00,2021,2,2,22,П/станция 2,Saturday,-6.0,2.833333333333333,761.1666666666665,0.0,0.0,1.0,0.0,86.0,1.0
147,2021-01-02 23:00:00,2021,2,2,23,П/станция 2,Saturday,-6.0,2.6666666666666665,761.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
148,2021-01-03 00:00:00,2021,3,3,0,П/станция 2,Sunday,-6.0,2.5,761.5,0.0,0.0,1.0,0.0,86.0,1.0
149,2021-01-03 01:00:00,2021,3,3,1,П/станция 2,Sunday,-6.0,2.333333333333333,761.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
150,2021-01-03 02:00:00,2021,3,3,2,П/станция 2,Sunday,-6.0,2.166666666666667,761.8333333333335,0.0,0.0,1.0,0.0,86.0,1.0
151,2021-01-03 03:00:00,2021,3,3,3,П/станция 2,Sunday,-6.0,2.0,762.0,0.0,0.0,1.0,0.0,86.0,1.0
152,2021-01-03 04:00:00,2021,3,3,4,П/станция 2,Sunday,-6.0,2.0,762.0,0.0,0.0,1.0,0.0,86.0,1.0
153,2021-01-03 05:00:00,2021,3,3,5,П/станция 2,Sunday,-6.0,2.0,762.0,0.0,0.0,1.0,0.0,86.0,1.0
154,2021-01-03 06:00:00,2021,3,3,6,П/станция 2,Sunday,-6.0,2.0,762.0,0.0,0.0,1.0,0.0,86.0,1.0
155,2021-01-03 07:00:00,2021,3,3,7,П/станция 2,Sunday,-6.0,2.0,762.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
156,2021-01-03 08:00:00,2021,3,3,8,П/станция 2,Sunday,-6.0,2.0,762.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
157,2021-01-03 09:00:00,2021,3,3,9,П/станция 2,Sunday,-6.0,2.0,763.0,0.0,0.0,1.0,0.0,86.0,1.0
158,2021-01-03 10:00:00,2021,3,3,10,П/станция 2,Sunday,-5.666666666666668,2.0,763.0,0.0,0.0,1.0,0.0,86.0,1.0
159,2021-01-03 11:00:00,2021,3,3,11,П/станция 2,Sunday,-5.333333333333333,2.0,763.0,0.0,0.0,1.0,0.0,86.0,1.0
160,2021-01-03 12:00:00,2021,3,3,12,П/станция 2,Sunday,-5.0,2.0,763.0,0.0,0.0,1.0,0.0,86.0,1.0
161,2021-01-03 13:00:00,2021,3,3,13,П/станция 2,Sunday,-5.0,2.0,763.3333333333335,0.0,0.0,1.0,0.0,87.0,1.0
162,2021-01-03 14:00:00,2021,3,3,14,П/станция 2,Sunday,-5.0,2.0,763.6666666666665,0.0,0.0,1.0,0.0,87.0,1.0
163,2021-01-03 15:00:00,2021,3,3,15,П/станция 2,Sunday,-5.0,2.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
164,2021-01-03 16:00:00,2021,3,3,16,П/станция 2,Sunday,-5.333333333333333,1.6666666666666667,764.0,0.0,0.0,1.0,0.0,87.0,1.0
165,2021-01-03 17:00:00,2021,3,3,17,П/станция 2,Sunday,-5.666666666666668,1.3333333333333337,764.0,0.0,0.0,1.0,0.0,87.0,1.0
166,2021-01-03 18:00:00,2021,3,3,18,П/станция 2,Sunday,-6.0,1.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
167,2021-01-03 19:00:00,2021,3,3,19,П/станция 2,Sunday,-6.0,1.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
168,2021-01-03 20:00:00,2021,3,3,20,П/станция 2,Sunday,-6.0,1.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
169,2021-01-03 21:00:00,2021,3,3,21,П/станция 2,Sunday,-6.0,1.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
170,2021-01-03 22:00:00,2021,3,3,22,П/станция 2,Sunday,-6.166666666666668,1.3333333333333333,764.0,0.0,0.0,1.0,0.0,87.0,1.0
171,2021-01-03 23:00:00,2021,3,3,23,П/станция 2,Sunday,-6.333333333333332,1.6666666666666663,764.0,0.0,0.0,1.0,0.0,87.0,1.0
172,2021-01-04 00:00:00,2021,4,4,0,П/станция 2,Monday,-6.5,2.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
173,2021-01-04 01:00:00,2021,4,4,1,П/станция 2,Monday,-6.666666666666668,2.333333333333333,764.0,0.0,0.0,1.0,0.0,87.0,1.0
174,2021-01-04 02:00:00,2021,4,4,2,П/станция 2,Monday,-6.833333333333332,2.6666666666666665,764.0,0.0,0.0,1.0,0.0,87.0,1.0
175,2021-01-04 03:00:00,2021,4,4,3,П/станция 2,Monday,-7.0,3.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
176,2021-01-04 04:00:00,2021,4,4,4,П/станция 2,Monday,-7.333333333333332,3.0,763.3333333333335,0.0,0.0,1.0,0.0,87.0,1.0
